id,Probability,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
24097,0.164915703,0.918670837,62,1,0.301728869,7287,7,0,1,0,0
24098,0.011483001,0.089587079,52,0,1994,NA,6,0,1,0,NA
24099,0.022728023,0.287296642,51,0,0.26562145,4400,5,0,1,0,2
24100,0.044930259,0.189320164,40,0,0.723857955,23400,16,0,2,0,3
24101,0.037697894,0.71996488,69,0,2.556569343,547,7,0,1,0,0
24102,0.008154607,0.004379837,72,0,0.247738601,5416,9,0,1,0,0
24103,0.046749317,0.442271674,44,0,0.625604644,3100,8,0,1,0,2
24104,0.012521073,0.028229872,85,0,1.023313905,1200,12,0,1,0,0
24105,0.007682983,0.063466036,63,0,0.234404537,12166,7,0,2,0,2
24106,0.065461654,0.053652765,65,1,0.642769857,4909,17,0,2,0,1
24107,0.017384459,0.121561426,52,0,0.47452896,4298,17,0,2,0,0
24108,0.008961641,0.025953366,59,0,0.21831108,5766,5,0,1,0,1
24109,0.018669786,0.072468457,46,0,0.610677864,5000,10,0,1,0,0
24110,0.160854746,0.944315877,63,1,0.258367935,11800,5,0,1,0,0
24111,0.038643102,0.404815592,63,0,1.049019608,5813,14,0,2,0,2
24112,0.02139214,0.394914467,62,0,0.319016882,8055,10,0,1,0,1
24113,0.023084463,0.284311123,49,0,0.323072413,3410,10,0,0,0,1
24114,0.018143734,0.06683124,50,0,0.606415793,4862,6,0,2,0,0
24115,0.113492362,0.940801699,28,0,0.320169958,4000,7,0,0,0,2
24116,0.020199002,0.228107387,53,0,284,NA,6,0,1,0,1
24117,0.0774651,0.9999999,41,0,3343,NA,3,0,2,0,0
24118,0.020915284,0.210864166,49,0,0.38658076,4500,5,0,1,0,0
24119,0.012188795,0.004561833,57,0,0.378124081,3400,7,0,1,0,1
24120,0.01619142,0.113362455,35,0,0.063397129,8359,7,0,0,0,1
24121,0.010109136,0,62,0,4.602649007,301,7,0,1,0,0
24122,0.014190079,0.003646016,42,0,0.304849885,3030,10,0,1,0,0
24123,0.408041783,1.003805899,57,4,0.328028294,7916,7,0,1,1,0
24124,0.03147109,0.497460102,43,0,0.407017231,11200,9,0,3,0,3
24125,0.022222446,0,35,0,0.382471815,4700,10,0,1,0,0
24126,0.024229943,0,52,0,0.852543164,15000,10,0,4,0,3
24127,0.008406203,0.019160896,70,0,0.004684486,3628,6,0,0,0,0
24128,0.007670524,0.07826216,58,0,0.011478647,8101,4,0,0,0,0
24129,0.008504545,0.005149994,65,0,2165,NA,11,0,2,0,NA
24130,0.086312965,0.816568683,44,0,0.345163709,4000,4,0,0,0,6
24131,0.085601899,0.979010495,32,0,0.075115611,8000,4,0,0,0,1
24132,0.008549435,0.01779911,57,0,0.235354442,7800,4,0,2,0,0
24133,0.032093076,0.444043131,47,0,0.505169867,8800,12,0,2,0,2
24134,0.327959938,1.355481728,28,1,0.012108981,990,1,1,0,0,2
24135,0.013985815,0.062493991,49,0,0.477696217,7083,7,0,3,0,3
24136,0.006574731,0.003006438,77,0,2.54E-04,7861,3,0,0,0,0
24137,0.04793992,0.030552421,67,1,0.428605712,12500,13,0,1,0,1
24138,0.02308092,0.136413873,41,0,0.53901694,3600,6,0,1,0,1
24139,0.07910972,0.542063333,40,0,0.878161344,5416,7,0,3,0,0
24140,0.013518214,0.13653642,39,0,0.267040518,12660,9,0,2,0,2
24141,0.349477573,0.9999999,32,1,29,NA,2,1,0,0,0
24142,0.074113537,0.913951897,37,0,0.246583742,11415,9,0,2,0,0
24143,0.099405898,0.88350408,44,0,0.178728509,2500,16,0,0,0,2
24144,0.012739616,0.178370895,76,0,0.460255152,1018,2,0,0,0,0
24145,0.012631319,0.010432775,57,0,0.54903758,12000,16,0,6,0,2
24146,0.018443673,0.02308484,32,0,0.24899019,3465,9,0,1,0,0
24147,0.068704772,0.878704043,57,0,0.433787844,8653,10,0,2,0,0
24148,0.023868619,0.409199124,51,0,0.115900809,11250,3,0,1,0,0
24149,0.12931412,0.34147361,34,1,0.457345242,3246,16,0,1,0,4
24150,0.063389799,0.9999999,48,0,0,NA,0,0,0,0,0
24151,0.041345672,0.034108289,71,1,0.097258804,10250,13,0,2,0,0
24152,0.012802347,0.089732035,51,0,3954,NA,14,0,2,0,0
24153,0.009899603,0,66,0,0.343256379,6583,12,0,1,0,2
24154,0.339347861,0.946008306,39,0,0.311637672,3333,6,1,0,1,1
24155,0.010183603,0.044583708,56,0,0.103981094,5500,13,0,1,0,2
24156,0.031659237,0.423562545,51,0,0.464922806,12500,12,0,2,0,0
24157,0.00649931,0.01549845,72,0,5.53E-04,7230,4,0,0,0,0
24158,0.010512366,0.005642116,64,0,274,NA,8,0,0,0,0
24159,0.007623983,0.090863637,75,0,0.235343648,9500,21,0,2,0,0
24160,0.00909339,0.104969306,56,0,0.139389293,7826,13,0,2,0,0
24161,0.073571306,0.007689924,43,1,0.388558692,1345,5,0,1,0,0
24162,0.545045003,1.087342474,58,1,4470,NA,18,0,2,0,0
24163,0.122986347,0.438401776,54,1,0.082788671,917,5,0,0,0,0
24164,0.071444718,0.605170722,63,0,572,NA,4,0,0,0,0
24165,0.05176224,0.737043826,53,0,0.022853878,7000,2,0,0,0,1
24166,0.008082626,0.135053284,67,0,944,NA,3,0,0,0,0
24167,0.022448475,0.451736404,62,0,0.180824373,16739,8,0,2,0,0
24168,0.007347326,0.049254795,81,0,0.1466527,10500,12,0,1,0,0
24169,0.293485216,0.770287141,32,2,0.005292561,3400,4,0,0,1,0
24170,0.009677792,0.033259424,55,0,0.303585408,6386,4,0,2,0,1
24171,0.017504865,0.126324912,35,0,0.073876462,4872,4,0,0,0,1
24172,0.103326585,0.89763095,52,0,0.566259992,2376,6,0,1,0,0
24173,0.031650497,0.497031436,32,0,0.341957387,8541,15,0,2,0,0
24174,0.039608978,0.780640674,73,0,0.636803557,7645,21,0,1,0,0
24175,0.11213759,0,38,0,0.173541323,6666,4,0,1,1,2
24176,0.011232697,0.11819606,39,0,929,1,3,0,1,0,1
24177,0.008720623,0.060288378,67,0,0.218849276,5665,6,0,1,0,0
24178,0.021717803,0.258340151,42,0,0.255589893,5500,10,0,1,0,0
24179,0.145285964,0.983450827,40,0,2.383700178,1680,3,0,1,0,2
24180,0.007135666,0.03294878,71,0,0.218186079,12800,17,0,1,0,0
24181,0.015687984,0.01701894,35,0,0.264764674,5502,8,0,1,0,0
24182,0.036522444,0.415131461,48,0,1546,NA,11,0,0,0,0
24183,0.015478472,0.06236425,35,0,0.344917942,7250,6,0,1,0,0
24184,0.008184346,0.006399744,79,0,0.20380696,5200,6,0,1,0,0
24185,0.101364614,0.9999999,29,0,0.335332334,2000,1,0,0,0,3
24186,0.062846224,0.109641899,102,0,0.273844353,3417,7,0,0,0,1
24187,0.022862688,0.288486167,40,0,0.236955739,5557,9,0,0,0,3
24188,0.008467876,0.026548673,95,0,15,NA,1,0,0,0,0
24189,0.256184365,0.778634676,26,1,0.140671866,3333,8,0,0,0,0
24190,0.14656122,0.417875291,57,1,0.961286805,1833,10,0,0,0,0
24191,0.036155637,0.431605247,27,0,0.163731556,2100,2,0,0,0,0
24192,0.076453043,0.617884553,43,0,0.640860579,5902,7,0,2,0,1
24193,0.079199855,0.608737626,56,0,1.030262091,3700,17,0,1,0,1
24194,0.015209442,0,46,0,0.372846596,4875,11,0,2,0,0
24195,0.015282641,0.17270195,53,0,0.170834687,9236,8,0,1,0,0
24196,0.010952766,0.094105042,62,0,0.540194641,7500,13,0,1,0,1
24197,0.025264135,0.366240643,57,0,0.392006646,10833,7,0,2,0,3
24198,0.011230243,0.013617333,45,0,2589,NA,6,0,1,0,0
24199,0.028595732,0.369099125,40,0,0.253552113,10908,7,0,3,0,2
24200,0.008406203,0.014733137,76,0,0.067733067,4000,12,0,0,0,0
24201,0.095755195,0.976935877,55,0,1493,NA,12,0,0,0,0
24202,0.019313192,0.109823837,27,0,2093,NA,9,0,1,0,0
24203,0.171534115,0.299812768,53,2,396,NA,7,0,1,0,NA
24204,0.620062733,1.066021266,39,3,0.414672509,8900,10,0,2,2,3
24205,0.010422904,0.023677452,71,0,0.536947352,6400,15,0,4,0,0
24206,0.062132605,0.9999999,35,0,0.136789057,8333,4,0,0,0,0
24207,0.058028735,0.704051838,42,0,0.278773453,7141,8,0,1,0,2
24208,0.386929474,0.9999999,52,2,0.49704282,4226,9,2,3,2,3
24209,0.21677827,0.418990912,62,0,1.612903226,2200,18,1,0,0,0
24210,0.063955568,0.493638677,49,0,1.379827351,2200,15,0,0,0,0
24211,0.078526224,0.089820359,29,1,4.52E-04,2210,2,1,0,0,1
24212,0.031360011,0.524347231,67,0,0.325321276,4201,7,0,0,0,0
24213,0.009700079,0.054484158,53,0,0.008779631,6833,4,0,0,0,0
24214,0.074088965,0.93187575,34,0,0.170698665,5166,4,0,0,0,0
24215,0.013394159,0.002283171,57,0,0.432162239,3500,15,0,1,0,1
24216,0.072496777,0.669180451,54,0,0.645989383,13750,19,0,2,0,0
24217,0.008926278,0.009999882,57,0,0.224987501,18000,11,0,1,0,1
24218,0.020894478,0,23,0,0.089967869,2800,2,0,0,0,0
24219,0.117687438,0.891108891,27,0,836,NA,9,0,0,0,0
24220,0.007464755,0.018575041,85,0,1258,NA,4,0,0,0,0
24221,0.007135666,0.037669883,71,0,0.104289571,10000,12,0,1,0,0
24222,0.098813264,0.8878515,40,0,2864,NA,11,0,2,0,0
24223,0.008375739,0,77,0,0.009359251,8333,7,0,0,0,0
24224,0.080334982,0.114307453,41,1,0.158811768,3500,7,0,0,0,2
24225,0.028152463,0.400393123,57,0,2604,NA,13,0,1,0,0
24226,0.088828595,0.752724728,40,0,238,NA,5,0,0,0,0
24227,0.744697145,1.370848114,34,3,0.634549209,2905,9,3,1,2,2
24228,0.18723928,0.886406055,53,1,0.415372309,15000,11,0,2,0,0
24229,0.076822883,0.012738854,38,1,0.461107047,4100,8,0,1,0,2
24230,0.008219208,0.015967748,84,0,225,NA,3,0,0,0,0
24231,0.532972202,1.064701125,37,2,0.311034218,2600,5,0,0,4,0
24232,0.046957727,0.603079384,56,0,1244,NA,4,0,1,0,0
24233,0.037956996,0.360542753,50,0,0.425614877,3333,8,0,0,0,2
24234,0.03597729,0.441186271,39,0,0.200622084,4500,5,0,1,0,1
24235,0.012830451,0.014618922,39,0,0.303229788,4860,6,0,2,0,0
24236,0.037425612,0.488068507,71,0,0.711428891,8950,15,0,2,0,1
24237,0.007717698,0.020509306,62,0,0.128092927,12568,9,0,1,0,0
24238,0.076021793,0.070243992,48,1,1184,NA,6,0,1,0,0
24239,0.018557136,0.157344915,69,0,0.751249306,1800,17,0,1,0,0
24240,0.043877738,0.33257996,43,0,0.538092382,5000,7,0,2,0,2
24241,0.012102285,0,45,0,0.369640063,9584,4,0,1,0,2
24242,0.268789613,0,63,3,0.861207228,2600,5,1,2,0,0
24243,0.008249589,0.1380114,76,0,0.043329207,10500,12,0,0,0,0
24244,0.412211403,1.386017006,38,0,0.672075149,1170,6,0,0,2,2
24245,0.00871781,0.066796498,77,0,0.348330334,5000,12,0,1,0,0
24246,0.018782468,0.089805392,28,0,0.092302566,3000,5,0,0,0,0
24247,0.084225279,0.640860956,35,0,0.544636953,7560,17,0,1,0,2
24248,0.084725025,0.524894461,44,0,2.70790378,3200,13,0,2,0,0
24249,0.070229854,0.100179964,63,1,0.386804253,3197,3,1,1,0,1
24250,0.025736738,0.425684102,46,0,0.309304014,9640,10,0,2,0,3
24251,0.069307291,0.9999999,38,0,0.263547291,5000,11,0,1,0,0
24252,0.008850401,0.009597829,67,0,0.23515746,3873,11,0,1,0,0
24253,0.04692823,0.00461437,58,1,0.420150462,10500,20,0,3,0,0
24254,0.039392761,0.458688986,67,0,0.810066128,10887,30,0,6,0,1
24255,0.011618741,0.032284078,50,0,43,NA,4,0,0,0,0
24256,0.058446897,0.183950746,48,1,0.116784429,7500,9,0,0,0,1
24257,0.026836065,0.45558034,59,0,0.035792841,5000,3,0,0,0,0
24258,0.094467137,0.366329209,31,1,0.208705357,3583,6,0,0,0,0
24259,0.013586214,0.043752516,47,0,0.145541783,2500,3,0,0,0,4
24260,0.012053277,0.083580581,48,0,0.127218195,4000,4,0,0,0,1
24261,0.053388265,0.660141528,31,0,0.358758606,9150,19,0,1,0,0
24262,0.076031246,0.9999999,43,0,0.196125908,825,1,0,0,0,3
24263,0.010004525,0.015480908,46,0,0.219968576,7000,10,0,1,0,0
24264,0.01237041,0.00142855,88,0,2,NA,7,0,0,0,0
24265,0.009216107,0.11633118,72,0,0.343017807,3200,14,0,1,0,0
24266,0.006839475,0.008291034,67,0,0.002277904,7462,5,0,0,0,0
24267,0.009244329,0.05819806,56,0,2569,NA,11,0,1,0,0
24268,0.015894574,0.051389722,48,0,0.433951333,1725,6,0,0,0,1
24269,0.010565262,0.004674418,72,0,4,NA,6,0,0,0,0
24270,0.008298775,0.006889931,75,0,35,NA,11,0,1,0,0
24271,0.008406203,0.039580336,74,0,0.217905022,4400,8,0,1,0,0
24272,0.033113936,0.91769356,83,0,858,NA,2,0,1,0,0
24273,0.152505382,0.496582617,42,1,0.487002363,5500,9,0,2,0,1
24274,0.045137177,0.517482963,50,0,307,NA,6,0,0,0,0
24275,0.012105556,0.091095445,59,0,0.462371563,3600,4,0,2,0,0
24276,0.010180856,0.052358876,53,0,0.116604928,12417,8,0,2,0,0
24277,0.088055385,0.9999999,39,0,0.003194888,24100,2,0,0,0,1
24278,0.012666298,0.081934988,40,0,0.339295634,9000,9,0,2,0,0
24279,0.00665183,0.117506954,74,0,0.090976113,6781,4,0,0,0,1
24280,0.64715878,1.001332889,27,3,0.14595135,3000,4,0,0,0,0
24281,0.011295924,0.027191536,46,0,0.253044901,5500,7,0,1,0,0
24282,0.098084001,0.9999999,56,0,0,1600,0,0,0,0,1
24283,0.009715814,0.032446276,47,0,0.287370809,11900,16,0,1,0,2
24284,0.007042412,0.067064431,65,0,0.020278378,8333,1,0,0,0,0
24285,0.046417226,0.365430356,51,0,0.611333847,12969,30,0,2,0,2
24286,0.278451803,0.38563298,28,2,0.126919386,4167,5,0,0,0,1
24287,0.019309397,0.20559476,43,0,940,0,8,0,0,0,3
24288,0.044981323,0.335862705,47,0,0.652699663,3555,7,0,3,0,3
24289,0.025711054,0.35037287,53,0,0.174959093,16500,15,0,2,0,2
24290,0.036468076,0.641551205,58,0,0.386922615,5000,7,0,0,0,0
24291,0.01349203,2.96E-04,38,0,0.086375965,4792,6,0,0,0,0
24292,0.331266728,0.871114343,55,1,0.68097587,7500,7,0,2,0,0
24293,0.007929931,0.07068687,69,0,0.009478673,3164,3,0,0,0,0
24294,0.017676116,0.197624149,38,0,0.145912749,14165,9,0,2,0,1
24295,0.008139359,0.008139837,72,0,0.287525703,2917,13,0,1,0,0
24296,0.110185274,0.440159954,37,1,0.438676266,7916,20,0,3,0,1
24297,0.009715814,0.033166052,46,0,0.299639341,10258,6,0,2,0,2
24298,0.012820073,0.218744212,60,0,0.344670789,10995,21,0,4,0,1
24299,0.010345536,0.028836791,44,0,0.070302031,9700,10,0,0,0,2
24300,0.241801189,0.505590506,55,0,0.516368328,6200,9,0,1,1,0
24301,0.479669754,0.9999999,32,0,448,NA,1,0,0,1,0
24302,0.007916217,0.089836674,73,0,0.352718738,7668,13,0,2,0,1
24303,0.139197726,0.9999999,36,0,0,3200,2,0,0,0,2
24304,0.006776733,0.040088295,65,0,0.102040816,8917,4,0,1,0,2
24305,0.022131289,0,54,0,2263,0,12,0,2,0,0
24306,0.035428048,0.264616328,46,0,0.935840048,3350,12,0,2,0,3
24307,0.118030688,0.355038773,57,2,0.375086794,7200,12,0,0,0,0
24308,0.094336505,0.811588864,40,0,0.430260047,2960,10,0,0,0,0
24309,0.010796246,0.095641215,51,0,0.201289936,6666,7,0,1,0,3
24310,0.01271167,0.040040495,47,0,3750,NA,12,0,3,0,2
24311,0.061552442,0.915363385,57,0,0.296553347,8500,5,0,1,0,2
24312,0.022999803,0.167740502,39,0,0.364211929,3000,3,0,1,0,1
24313,0.18304752,0.76080603,75,2,0.257507308,3762,11,0,0,0,0
24314,0.009861494,0.134924338,57,0,1551,NA,3,0,1,0,0
24315,0.009100452,0.026723724,65,0,0.348498635,2197,7,0,0,0,0
24316,0.012052475,0.010744674,45,0,0.256572029,950,4,0,0,0,2
24317,0.00649931,0.00537936,71,0,0.025417258,9166,5,0,0,0,0
24318,0.022279601,0.058078493,30,0,0.394883858,3400,7,0,2,0,1
24319,0.022519662,0.154671456,35,0,0.300455964,4166,17,0,0,0,0
24320,0.05715189,0.540156181,34,0,0.134695044,7000,4,0,0,0,3
24321,0.124232727,0.121201169,50,2,0.39370595,6100,9,0,3,0,2
24322,0.493565824,0.998644986,45,4,0.051207023,5467,8,1,0,2,1
24323,0.098660494,0.932472196,40,0,0.46149169,4933,11,0,1,0,2
24324,0.012793329,0.071692431,36,0,0.314980794,8590,7,0,1,0,1
24325,0.305462272,0.9999999,56,0,0,NA,0,1,0,0,0
24326,0.520868907,1.149501661,49,1,0.208391365,5743,6,0,1,2,2
24327,0.037370325,0.519277989,57,0,0.424078431,12749,12,0,3,0,1
24328,0.011654148,0.070955136,44,0,2303,NA,8,0,2,0,0
24329,0.057602611,0.172375976,43,1,0.277226689,9576,8,0,1,0,2
24330,0.295134627,0.735113244,43,3,0.444145357,5200,7,1,1,0,1
24331,0.013291892,0.121515139,59,0,0.678600161,2485,12,0,1,0,0
24332,0.42639702,0.954447599,54,1,1.462021343,3185,13,1,2,0,0
24333,0.01698523,0.225879081,42,0,0.08759562,6666,6,0,0,0,0
24334,0.01012375,0.007950421,61,0,963,NA,7,0,1,0,0
24335,0.319055585,0.410500655,48,5,3404,NA,17,0,2,1,1
24336,0.010923097,0.066461413,48,0,0.206128134,4666,4,0,1,0,1
24337,0.121914572,0.391987297,55,1,0.355989635,5016,8,0,0,1,1
24338,0.007237387,0.029499017,59,0,0.003826688,8100,4,0,0,0,0
24339,0.0813027,0.89678511,38,0,0.207820564,10075,4,0,2,0,2
24340,0.096732249,0.9999999,23,0,0,1600,1,0,0,0,0
24341,0.008996643,0,63,0,0.097780444,5000,3,0,0,0,2
24342,0.008251428,0.109503306,59,0,0.258974103,10000,4,0,2,0,0
24343,0.019841833,0.328008345,78,0,0.337586896,10500,27,0,1,0,0
24344,0.592406347,1.349255721,47,1,0.296616271,2777,2,6,0,1,2
24345,0.047859283,0.411890854,40,0,0.519795447,6061,12,0,1,0,1
24346,0.034478174,0.257247584,43,0,0.62625792,10731,7,0,4,0,4
24347,0.019569274,0.216925083,40,0,2708,NA,6,0,1,0,0
24348,0.007918773,0.091048841,64,0,0.130471894,8200,15,0,1,0,0
24349,0.25595184,0.597796143,33,2,0.42473579,3500,12,0,2,1,0
24350,0.019303099,0.142006904,38,0,0.441171021,5396,10,0,3,0,3
24351,0.022180349,0.311260499,66,0,0.685012401,8466,15,0,3,0,0
24352,0.010617495,0.131168217,59,0,0.459955126,10250,11,0,1,0,0
24353,0.021904742,0.157894737,39,0,0.115776845,5000,5,0,0,0,3
24354,0.015657493,0.2131854,60,0,0.386271871,5200,12,0,1,0,2
24355,0.011074661,0.050405704,56,0,0.085425384,2867,7,0,0,0,0
24356,0.109286041,0.24974578,54,2,2316,NA,11,0,2,0,0
24357,0.009440843,0.023282424,59,0,0.002772826,5048,8,0,0,0,0
24358,0.011972823,0.028131458,50,0,1190,NA,10,0,2,0,0
24359,0.012052664,0.011258425,39,0,949,NA,3,0,1,0,0
24360,0.036522444,0.442299866,52,0,1017,NA,6,0,1,0,0
24361,0.011742743,0.166755229,64,0,0.231381263,13950,9,0,3,0,2
24362,0.288776723,0.933708027,56,2,0.28797954,1954,7,1,0,0,1
24363,0.009989603,0.014334747,70,0,34,NA,8,0,0,0,0
24364,0.204811023,0.351692685,27,0,0.340676633,1270,5,1,0,0,1
24365,0.020083481,0.311771044,46,0,0.383166683,10300,12,0,2,0,2
24366,0.009052022,0.012579992,56,0,0.226848229,19166,13,0,2,0,2
24367,0.008032514,0.042529211,62,0,2235,NA,6,0,2,0,2
24368,0.00907413,0.003693444,80,0,1337,NA,9,0,1,0,0
24369,0.370554885,0.9999999,48,0,0.021249469,2352,0,0,0,1,1
24370,0.019843537,0.251074183,36,0,0.306250714,8750,12,0,2,0,0
24371,0.544940639,1.459459459,46,3,0.021771548,3352,3,3,0,1,2
24372,0.016648298,0.151842979,47,0,0.375719624,9900,11,0,3,0,1
24373,0.016043534,0,43,0,0.110913931,2253,6,0,0,0,0
24374,0.010102476,0.002182997,62,0,0.355002204,4537,18,0,2,0,0
24375,0.011444774,0.027633414,52,0,0.38920949,10916,11,0,2,0,0
24376,0.008406203,0.004242307,82,0,9.64E-04,4150,7,0,0,0,0
24377,0.024140887,0.368869164,56,0,0.348804856,7906,11,0,2,0,3
24378,0.012799552,0.082952915,44,0,868,NA,8,0,0,0,2
24379,0.044242915,0.059624968,78,1,0.078522864,7500,17,0,0,0,0
24380,0.025314012,0.278714752,31,0,0.317121919,1500,9,0,0,0,0
24381,0.008406203,0.01624178,72,0,0.006903118,4200,7,0,0,0,0
24382,0.009460758,0.075065841,60,0,1310,NA,10,0,2,0,0
24383,0.071827463,0.572218221,51,0,0.658987281,4166,6,0,1,0,2
24384,0.010057805,0.00627987,72,0,424,NA,12,0,1,0,0
24385,0.020167723,0.076700434,30,0,0.034364261,3200,1,0,0,0,1
24386,0.035831739,0.486510623,51,0,0.476803321,9634,20,0,2,0,0
24387,0.021606254,0.36109244,62,0,0.18985401,15000,8,0,1,0,0
24388,0.063838667,0.088432877,58,1,0.644974566,5700,19,0,1,0,2
24389,0.014310141,0.159092045,59,0,932,NA,5,0,1,0,0
24390,0.033808076,0.391819485,45,0,0.081925406,3136,4,0,0,0,0
24391,0.085094012,0.872514966,47,0,2817,NA,8,0,1,0,2
24392,0.010966247,0.200719712,65,0,0.30796819,6412,2,0,1,0,0
24393,0.298205402,0.919080919,49,1,0.264210226,3500,4,0,0,0,1
24394,0.022788604,0.127797517,46,0,1.663941871,1100,6,0,1,0,0
24395,0.017577711,0.066333397,25,0,0.001809955,5524,2,0,0,0,0
24396,0.008426848,0.059125351,76,0,0.155128205,4679,9,0,1,0,0
24397,0.023495889,0.477922302,61,0,0.133074677,25000,21,0,0,0,1
24398,0.028713371,0.714981573,62,0,0.364623518,6998,5,0,1,0,1
24399,0.034462693,0.332720824,44,0,0.208597134,3000,11,0,0,0,3
24400,0.090323441,0,44,0,0.290829445,10500,9,0,2,1,0
24401,0.012944301,0.039578515,47,0,0.252436891,4000,6,0,1,0,0
24402,0.34366458,0.960968558,45,2,4824,NA,9,5,3,1,0
24403,0.007487074,0.043205917,88,0,0.343552149,3000,3,0,1,0,0
24404,0.020445566,0.9999999,69,0,0.139753802,29000,10,0,2,0,0
24405,0.186705605,1.043189369,24,0,0.056572379,600,1,0,0,0,0
24406,0.143595549,0.9999999,38,0,0.044656743,4500,2,0,0,0,3
24407,0.008241781,6.96E-04,65,0,1617,NA,6,0,2,0,0
24408,0.018550786,0.145974798,40,0,0.347227485,7916,12,0,1,0,1
24409,0.016073544,0.049283954,56,0,0.744127936,2000,8,0,1,0,0
24410,0.015144195,0.227035917,60,0,0.466963473,9882,23,0,2,0,0
24411,0.011854484,0.200305518,61,0,0.284171076,9071,19,0,2,0,1
24412,0.040945248,0.4646541,48,0,1694,NA,11,0,1,0,0
24413,0.026273496,0.348969128,48,0,0.03721473,7711,2,0,0,0,0
24414,0.018765492,0.017810329,52,0,0.626168224,3530,14,0,2,0,3
24415,0.031012728,0.998363711,64,0,0.375354554,9518,6,0,4,0,1
24416,0.012582756,0.168990729,74,0,0.324279287,6000,10,0,1,0,1
24417,0.099911387,0.704154952,28,0,3.547277937,348,5,0,0,0,4
24418,0.022223605,0.08618774,38,0,0.694522191,2500,9,0,1,0,2
24419,0.011781018,0.021542178,67,0,2.422721646,10500,13,0,2,0,0
24420,0.090565539,0.9999999,41,0,1633,NA,5,0,1,0,0
24421,0.034092428,0.319595565,48,0,0.58607714,3188,22,0,1,0,0
24422,0.111535441,0.972572735,41,0,3599,NA,12,0,1,0,3
24423,0.531834465,1.03654485,32,1,9,NA,2,0,0,0,0
24424,0.025787289,0.15009769,44,0,0.81555295,2558,2,0,1,0,0
24425,0.011592887,0.041089041,39,0,0.076991445,9000,7,0,0,0,0
24426,0.160172257,0.736699092,75,2,0.092059118,7983,10,0,0,0,1
24427,0.03203267,0.422858656,51,0,0.424873305,7300,23,0,1,0,1
24428,0.010260112,0.059666997,55,0,0.172901224,5800,5,0,1,0,0
24429,0.065900963,0.9999999,54,0,4251,NA,6,0,1,0,0
24430,0.36765339,0.911043458,35,3,0.342370152,7450,7,0,1,0,2
24431,0.007665554,0.022249494,65,0,0.004309681,6496,4,0,0,0,0
24432,0.010470934,6.14E-04,62,0,0.422135922,2574,11,0,1,0,0
24433,0.076651393,0.9999999,41,0,0.109343936,5532,3,0,0,0,2
24434,0.033842224,0.523252738,60,0,0.486643261,6550,16,0,3,0,0
24435,0.008887547,0.047015894,59,0,0.015746063,4000,5,0,0,0,0
24436,0.011055119,0.138247425,60,0,5665,NA,32,0,2,0,0
24437,0.016542418,0.240394313,68,0,3638,NA,13,0,2,0,0
24438,0.01012375,0.025247108,62,0,516,NA,6,0,0,0,1
24439,0.098481367,0.9999999,41,0,0,2100,0,0,0,0,0
24440,0.397197764,0.996710526,26,0,729,NA,6,5,0,1,NA
24441,0.010066032,0.020163306,75,0,3,NA,3,0,0,0,0
24442,0.010765933,0.00230512,67,0,0.463634581,5100,13,0,1,0,0
24443,0.013225184,0.221132231,63,0,0.257191201,6500,23,0,0,0,0
24444,0.01468644,0.036600111,49,0,0.4132734,3781,14,0,1,0,0
24445,0.01511808,0.013331556,30,0,0.278046727,4750,4,0,1,0,0
24446,0.108202996,0.826917972,27,0,0.102903344,2720,6,0,0,0,0
24447,0.050909187,0.443504996,23,0,54,NA,3,0,0,0,NA
24448,0.064097614,0,39,1,0.397943151,7000,6,0,2,0,1
24449,0.560216762,1.024820542,36,0,0.549725275,3639,9,1,0,0,1
24450,0.009523474,0.001428554,57,0,1.56E-04,19250,9,0,0,0,3
24451,0.023218331,0.274999373,48,0,0.152113389,3950,6,0,0,0,1
24452,0.025519581,0.237834669,37,0,378,NA,4,0,0,0,0
24453,0.014444212,0.215115259,68,0,183,NA,4,0,0,0,0
24454,0.14172064,1.002997003,38,0,0.807596202,2000,5,0,0,0,0
24455,0.008606102,0.110696941,74,0,0.313345091,1700,6,0,0,0,0
24456,0.089397617,0.451278422,47,1,1288,1,9,0,1,0,0
24457,0.00987584,0.006908777,40,0,0.285387802,7000,4,0,1,0,0
24458,0.02861577,0.106884272,35,0,0.653306102,3916,7,0,2,0,2
24459,0.009372526,0.105763141,54,0,0.110842646,13243,4,0,1,0,0
24460,0.018353872,0.00439912,27,0,0.109051254,2750,4,0,0,0,0
24461,0.322981708,0.9999999,41,1,1095,NA,2,0,0,0,0
24462,0.009339133,0.00888546,54,0,0.048303977,13000,5,0,0,0,1
24463,0.089931154,0.490254873,73,1,0.133688287,10329,6,0,1,0,0
24464,0.351260611,0.962962963,25,1,0.008603574,1510,2,2,0,0,2
24465,0.009587436,0.053389322,45,0,0.064565279,10500,2,0,1,0,0
24466,0.111382617,0.953463007,53,0,0.619147817,1900,10,0,0,0,1
24467,0.012359523,0.021679133,49,0,0.332092639,2417,4,0,1,0,2
24468,0.019957333,0.425866333,70,0,0.259803495,11500,9,0,2,0,1
24469,0.01594339,0.140283078,38,0,0.148170366,5000,6,0,0,0,2
